brightness,contrast,symmetry,edge_density,fragmentation,vacuole_count,gradcam_centrality,correct,y_true,y_pred,confidence,image_path
0.6236291391556623,0.06641845741783768,0.9521220988395358,0.10479113520408163,11.003634269819216,0.0,0.6177605986595154,1,3CC,3CC,0.538713,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3BC (7).bmp
0.6208864795918367,0.061851222043927706,0.9527786114445779,0.09739716198979592,7.1277797822694104,0.0,0.6146016120910645,1,3CC,3CC,0.41626784,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3CC (11).bmp
0.6322780674769908,0.0594271817988868,0.953531412565026,0.10325653698979592,8.222987927978213,0.0,0.5497605800628662,1,3CC,3CC,0.73218524,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3CC (13).bmp
0.6236941651660663,0.06715825342944334,0.9500453306322529,0.12318638392857142,11.532279888172143,0.0,0.22903946042060852,1,3CC,3CC,0.53586686,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3CC (15).bmp
0.6242186718437376,0.06818842289310233,0.9430354954481792,0.12376434948979592,12.375442939029043,0.0,0.6155601143836975,0,3CC,4AA,0.5544993,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3CC (19).bmp
0.5487149547318928,0.07911056626466831,0.930765118547419,0.13612085459183673,13.94513921373678,0.0,0.2946949899196625,1,3CC,3CC,0.4971406,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3CC (7).bmp
0.5459590086034414,0.0764718416673285,0.9383847288915567,0.13444674744897958,12.421918160517581,0.0,0.51682448387146,1,4AA,4AA,0.89572215,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (12).bmp
0.5484123336834734,0.069061961353828,0.9486604016606642,0.08771125637755102,10.50857122437788,0.0,0.6682172417640686,1,4AA,4AA,0.8740989,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (15).bmp
0.6226707870648259,0.06253105035485589,0.9540713160264106,0.09225526147959184,8.468506992069994,0.0,0.41207045316696167,1,4AA,4AA,0.7671457,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (21).bmp
0.551522405837335,0.06525343867469006,0.9480418729991997,0.1057876275510204,7.651262541350303,0.0,0.4498722553253174,1,4AA,4AA,0.8486285,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (28).bmp
0.5537379014105642,0.060168664996325075,0.969719762905162,0.050661670918367346,6.770472818890197,0.0,0.8446223735809326,0,4AA,3CC,0.432259,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (29).bmp
0.6255403723989597,0.06671687875415364,0.946329156662665,0.11856265943877552,9.07419406064219,0.0,0.41816097497940063,1,4AA,4AA,0.55023074,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (34).bmp
0.5515832114095638,0.06735906717947684,0.9526199542316927,0.07669005102040816,7.424227132685231,0.0,0.548163115978241,1,4AA,4AA,0.7148789,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (35).bmp
0.6241809223689475,0.06263366817752875,0.953828093737495,0.11224489795918367,8.342269529413352,0.0,0.8155446648597717,1,4AA,4AA,0.3778332,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (39).bmp
0.62086037540016,0.07290778098313105,0.9382831257503002,0.15377869897959184,12.500983381659822,0.0,0.6028953194618225,1,4AA,4AA,0.85034436,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (41).bmp
0.5508261116946779,0.07178377625228345,0.9463316576630653,0.10913584183673469,12.364232122927296,0.0,0.4666491448879242,0,4AA,3AA,0.44367465,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (6).bmp
0.5514463597939175,0.06801779395007582,0.9561455832332934,0.08478156887755102,8.38993880067513,0.0,0.5283823013305664,1,4AA,4AA,0.8867226,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (7).bmp
0.6252373605692277,0.06572770859353147,0.9453933135754302,0.10570790816326531,7.573470371306714,0.0,0.4898708760738373,1,4AA,4AA,0.8568745,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (9).bmp
0.5522390206082434,0.06241123829801057,0.9567098714485794,0.07071109693877552,6.984151826972119,0.0,0.5171940326690674,1,4AA,4AA,0.69847524,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4BB (2).bmp
0.6235648947078832,0.06593482619168345,0.9504504926970788,0.10493064413265306,12.142382350362377,0.0,0.3991169035434723,1,Cleavage,Cleavage,0.9110831,/content/code-base/code-base/EMBRIO GRADE DATASET/Cleavage/Klivaj-Grade I (11).bmp
0.5444031518857543,0.06435042127200252,0.9534249637354942,0.06845902423469388,8.077186042806296,0.0,0.5602660179138184,1,Cleavage,Cleavage,0.9333907,/content/code-base/code-base/EMBRIO GRADE DATASET/Cleavage/Klivaj-Grade I (3).bmp
0.6285260979391757,0.048287197801176865,0.9746026535614246,0.029057716836734693,4.429012414297527,0.0,0.4702073931694031,1,Cleavage,Cleavage,0.90878063,/content/code-base/code-base/EMBRIO GRADE DATASET/Cleavage/Klivaj-Grade I (6).bmp
0.5534390318627451,0.0637113947991719,0.9552330307122849,0.08619658801020408,7.803661353805968,0.0,0.1694456934928894,1,Cleavage,Cleavage,0.92878604,/content/code-base/code-base/EMBRIO GRADE DATASET/Cleavage/Klivaj-Grade II (3).bmp
0.5521344475290115,0.06684146294815975,0.9589623349339735,0.08396444515306123,10.730719331510164,0.0,0.44501835107803345,1,Cleavage,Cleavage,0.8938859,/content/code-base/code-base/EMBRIO GRADE DATASET/Cleavage/Klivaj-Grade II (4).bmp
0.6248844850440176,0.06506908766142536,0.9508081357543017,0.09893176020408163,11.546311898277185,0.0,0.6282477378845215,1,3AA,3AA,0.5516059,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3AA (12).bmp
0.5495198079231692,0.06486222784674929,0.9578162515006002,0.08143335459183673,7.350278110513684,0.0,0.39517006278038025,0,3AA,4AA,0.93178624,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3AA (15).bmp
0.550563662965186,0.0666639573247436,0.9508068852541016,0.09865274234693877,9.225633364217078,0.0,0.6566711068153381,1,3AA,3AA,0.56069714,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3AA (20).bmp
0.5505007471738695,0.0687083807124748,0.9525249162164866,0.10618622448979592,8.86715736607143,0.0,0.5273944735527039,0,3AA,4AA,0.60564125,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3AA (21).bmp
0.5479771596138455,0.07825297423095393,0.940592799619848,0.12041613520408163,14.063125166906115,0.0,0.13462810218334198,1,3AA,3AA,0.49174875,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3AA (24).bmp
0.6224348333083233,0.07628959652768526,0.944671774959984,0.11037149234693877,14.53497072544281,0.0,0.6197986006736755,1,3AA,3AA,0.5152291,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3AA (3).bmp
0.548922068827531,0.06725332605500482,0.9454194177671068,0.10469148596938775,9.289792866228225,0.0,0.35658547282218933,0,3AA,3CC,0.40253505,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3AB (5).bmp
0.5883344744147659,0.078482221930832,0.9375886292016806,0.1258171237244898,14.051128959441275,0.0,0.42640259861946106,0,3AA,3CC,0.52966976,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3BA (5).bmp
0.5494744772909164,0.07568314553863414,0.945812074829932,0.08707350127551021,12.866230546683582,0.0,0.5931782722473145,0,3CC,3AA,0.6942045,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3BB-3.bmp
0.5694716949279712,0.0721147436843586,0.9511270133053221,0.09442761479591837,11.3604262607611,0.0,0.5788320899009705,0,3CC,3AA,0.5114671,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3BC (1).bmp
0.6229584802671069,0.06693799140276314,0.9531692364445778,0.12651466836734693,10.204162925861615,0.0,0.2648351788520813,1,3CC,3CC,0.46135888,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3BC (2).bmp
0.5499474789915966,0.06946869819659283,0.9509869572829132,0.0963608099489796,11.464532886660828,0.0,0.5859771370887756,1,3CC,3CC,0.48514044,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3BC (5).bmp
0.5515900110044017,0.06196380371365069,0.9586390806322529,0.06361607142857142,8.342419688841641,0.0,0.29641154408454895,1,3CC,3CC,0.42842877,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3CC (14).bmp
0.5515742234393758,0.06837881975617069,0.9564306972789116,0.09165736607142858,7.4285745725047825,0.0,0.21001341938972473,1,3CC,3CC,0.5359759,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3CC (16).bmp
0.5497460703031212,0.07483901764699535,0.9430902048319327,0.09887197066326531,13.246055033067723,0.0,0.2792777121067047,1,3CC,3CC,0.47526512,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3CC (5).bmp
0.5499561543367347,0.06779958659637342,0.9555551908263306,0.08498086734693877,11.859135073012384,0.0,0.553010880947113,1,3CC,3CC,0.569175,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3CC.bmp
0.6251693646208484,0.0629085204035192,0.9490757240396158,0.11080994897959184,7.4536757460613625,0.0,0.657526433467865,1,4AA,4AA,0.865797,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (11).bmp
0.5487310549219688,0.07536584415953705,0.9383956707683073,0.11284279336734694,12.042174240142492,0.0,0.6553133130073547,1,4AA,4AA,0.41516027,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (19).bmp
0.5475519113895558,0.0831786144983828,0.9340834771408564,0.14742107780612246,14.917138602373154,0.0,0.6914172768592834,0,4AA,3AA,0.3960209,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (22).bmp
0.5491033913565426,0.07732701656416904,0.93312512505002,0.1341876594387755,12.089096637889478,0.0,0.478074848651886,1,4AA,4AA,0.79729056,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (40).bmp
0.5520796599889957,0.06665197027520899,0.9561057235394158,0.0849609375,8.25657939860206,0.0,0.6121169328689575,1,4AA,4AA,0.8169272,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AB (5).bmp
0.5477921637404962,0.07964586020480395,0.9359914278211284,0.14112324617346939,14.474492101171224,0.0,0.3417396545410156,0,4AA,3CC,0.54409003,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AB (7).bmp
0.6276210484193677,0.054033292030771944,0.9683861044417768,0.06094547193877551,6.0588135745593865,0.0,0.8687665462493896,1,4AA,4AA,0.7261884,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4BA (2).bmp
0.547548238045218,0.0805998766139774,0.9306478841536615,0.13653938137755103,12.873014163408515,0.0,0.6268218755722046,1,4AA,4AA,0.46900287,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4BA (4).bmp
0.5498236013155262,0.07655312475552031,0.9419091073929572,0.1424984056122449,12.509155348083866,0.0,0.43926671147346497,0,4AA,3AA,0.37090078,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4BA (5).bmp
0.5483319890456182,0.08151918745085102,0.9288065226090436,0.1549346301020408,14.801415623942498,0.0,0.514367401599884,1,4AA,4AA,0.6693081,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4BA (7).bmp
0.6254755027010804,0.06463360498371906,0.9459033613445378,0.0973373724489796,9.124014256867802,0.0,0.5268037915229797,1,4AA,4AA,0.8697872,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4BA.bmp
0.6252405649759905,0.0652368918624028,0.9474333483393358,0.11120854591836735,11.303846828290695,0.0,0.7399351596832275,1,4AA,4AA,0.37193093,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4BB (3).bmp
0.5515914959733893,0.06405621068885144,0.9622991384053622,0.07270408163265306,9.488518523240476,0.0,0.524268388748169,1,Cleavage,Cleavage,0.92867696,/content/code-base/code-base/EMBRIO GRADE DATASET/Cleavage/Klivaj Grade I.bmp
0.6242859643857543,0.0639109257486113,0.954857880652261,0.12236926020408163,10.979388629662301,0.0,0.373289555311203,1,Cleavage,Cleavage,0.8703709,/content/code-base/code-base/EMBRIO GRADE DATASET/Cleavage/Klivaj-Grade I (5).bmp
0.5492758822278913,0.07586099804416825,0.9484917404461785,0.10086495535714286,12.513572924218739,0.0,0.3528108298778534,1,Cleavage,Cleavage,0.9319107,/content/code-base/code-base/EMBRIO GRADE DATASET/Cleavage/Klivaj-Grade I (9).bmp
0.5538093362344937,0.07157560529323209,0.9401532487995198,0.10140306122448979,12.009054966289069,0.0,0.3641119599342346,1,Cleavage,Cleavage,0.91924256,/content/code-base/code-base/EMBRIO GRADE DATASET/Cleavage/Klivaj-Grade II (9).bmp
0.5510100915366147,0.07076704121039556,0.9535983143257303,0.08779097576530612,9.081847029781699,0.0,0.19063794612884521,1,Cleavage,Cleavage,0.8870483,/content/code-base/code-base/EMBRIO GRADE DATASET/Cleavage/Klivaj-Grade III (2).bmp
0.55101524984994,0.06496469206129578,0.9606280012004802,0.08555883290816327,7.727524907326212,0.0,0.2012992650270462,1,Cleavage,Cleavage,0.8695197,/content/code-base/code-base/EMBRIO GRADE DATASET/Cleavage/Klivaj-Grade III (3).bmp
0.5479736425820328,0.08439119087298183,0.9240954194177671,0.14253826530612246,15.33639051070843,0.0,0.3549342453479767,1,3AA,3AA,0.5472378,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3AA (10).bmp
0.5505058273309323,0.07085662429525412,0.9467909038615446,0.10851801658163265,11.35166657627905,0.0,0.5366846919059753,0,3AA,3CC,0.46594474,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3AA (11).bmp
0.622569574704882,0.06691434609496551,0.9500429859443777,0.10491071428571429,9.634950479211136,0.0,0.7558156847953796,1,3AA,3AA,0.6218348,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3AA (25).bmp
0.6283833846038415,0.06898860420931287,0.9416197729091637,0.11561304209183673,10.463751112995523,1.0,0.5647830367088318,0,3AA,4AA,0.45086768,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3AA (5).bmp
0.551086137580032,0.0670706312983592,0.9519087322428972,0.07732780612244898,9.325717604027446,0.0,0.5956277847290039,0,3AA,3CC,0.44799834,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3AB (3).bmp
0.6249950761554622,0.06175678100106366,0.9522866959283713,0.10259885204081633,9.144203919396007,0.0,0.6710285544395447,1,3AA,3AA,0.58998877,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3AB.bmp
0.5487743534913966,0.07538934113155285,0.9485569227691076,0.0977359693877551,10.79895033084944,0.0,0.7631133794784546,1,3AA,3AA,0.52559793,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3BA (2).bmp
0.5506808192026811,0.06945751774176157,0.9509524122148859,0.11047114158163265,9.957016218821737,0.0,0.3184433579444885,0,3AA,3CC,0.61057115,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3BA (3).bmp
0.5476324904961984,0.0743081434541898,0.9418658088235294,0.11495535714285714,13.988351813752073,0.0,0.6239537000656128,1,3CC,3CC,0.81612104,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3BB (2).bmp
0.5497691264005602,0.06537403440175249,0.9551467461984794,0.08751195790816327,6.520183230104968,0.0,0.41516438126564026,1,3CC,3CC,0.6535192,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3BB-2.bmp
0.5490364895958383,0.07972285618224709,0.9286592762104842,0.13331074617346939,15.31473327151183,0.0,0.2796730101108551,0,3CC,4AA,0.424838,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3BC (6).bmp
0.6244570484443778,0.071874414020389,0.9440399597338935,0.10526945153061225,10.68976088352513,0.0,0.5717279314994812,0,3CC,3AA,0.40989184,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3CA (2).bmp
0.5499641262755102,0.07319371209777263,0.9442788052721088,0.10843829719387756,11.487008124169188,0.0,0.4723081588745117,1,3CC,3CC,0.38925412,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3CB.bmp
0.5508189994747898,0.0692823019256592,0.9512547206382553,0.10666454081632654,10.22418531396398,0.0,0.264475554227829,1,3CC,3CC,0.55081093,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3CC (18).bmp
0.6244677558523409,0.06774050367830728,0.9357736844737895,0.10170200892857142,8.715192482002573,1.0,0.25193116068840027,1,3CC,3CC,0.57211584,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3CC (2).bmp
0.6280015912615046,0.05019183461524698,0.9733938888055222,0.034458705357142856,5.29678638939498,0.0,0.954119861125946,1,3CC,3CC,0.7027978,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3CC (8).bmp
0.5510018851290516,0.06676172080371351,0.9514741834233693,0.10720264668367346,8.889236387279023,0.0,0.6988873481750488,1,4AA,4AA,0.72864795,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (16).bmp
0.6245978078731493,0.06618790873887255,0.9464351365546219,0.11583227040816327,8.936482257274228,0.0,0.7288382649421692,1,4AA,4AA,0.8066407,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (17).bmp
0.551374924969988,0.07283840670472579,0.9415825705282113,0.12129304846938775,8.999607415774026,0.0,0.5808054208755493,1,4AA,4AA,0.8274117,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (20).bmp
0.6237305078281312,0.06630665636766647,0.9480027948679471,0.12173150510204081,9.164100710982037,0.0,0.44624102115631104,1,4AA,4AA,0.38186496,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (24).bmp
0.550062681322529,0.0781889639818365,0.9301011029411764,0.12984295280612246,12.794819434886076,0.0,0.3677555024623871,1,4AA,4AA,0.40512285,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (25).bmp
0.548007718712485,0.07277064543336048,0.9410265668767507,0.13675860969387754,10.567898062301246,0.0,0.6412869691848755,1,4AA,4AA,0.80607057,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (27).bmp
0.6244035114045617,0.06949563288499999,0.9484584458783514,0.10473134566326531,10.30165776375322,0.0,0.7643897533416748,1,4AA,4AA,0.90928376,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (3).bmp
0.62456974977491,0.06806270089072963,0.9466966474089635,0.10520966198979592,9.277669418276176,1.0,0.6966294050216675,1,4AA,4AA,0.46339342,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (36).bmp
0.5504042241896758,0.07486709400393932,0.9461272008803522,0.1075015943877551,9.955445448448438,0.0,0.6409518122673035,1,4AA,4AA,0.8912465,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (38).bmp
0.6252575248849539,0.06691731928689154,0.9465562787615046,0.09323182397959184,8.562803467807349,0.0,0.4702218174934387,1,4AA,4AA,0.92960197,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (4).bmp
0.5511353760254101,0.07061330083290357,0.9479615283613445,0.10172193877551021,9.287670688359054,0.0,0.6202344298362732,1,4AA,4AA,0.83731544,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AB (2).bmp
0.6391813756752701,0.06407045246425128,0.9537985506702681,0.1015625,9.334890995263954,0.0,0.3532527983188629,0,4AA,3CC,0.6511558,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AB (6).bmp
0.550256743322329,0.0686764741418905,0.9514097826630652,0.09496572066326531,13.237416218925645,0.0,0.39252275228500366,1,Cleavage,Cleavage,0.8779462,/content/code-base/code-base/EMBRIO GRADE DATASET/Cleavage/Klivaj-Grade I (4).bmp
0.5515305340886355,0.06534956478535267,0.9573449692376951,0.09030213647959184,8.59146237193421,0.0,0.37675508856773376,1,Cleavage,Cleavage,0.89840674,/content/code-base/code-base/EMBRIO GRADE DATASET/Cleavage/Klivaj-Grade II (10).bmp
0.5519319446528611,0.06231642124926819,0.961499443527411,0.07948022959183673,8.86869788024089,0.0,0.4334392547607422,1,Cleavage,Cleavage,0.85222274,/content/code-base/code-base/EMBRIO GRADE DATASET/Cleavage/Klivaj-Grade II (5).bmp
0.5516181472589036,0.07501768260209028,0.9322891656662665,0.09197624362244898,10.399627009887887,0.0,0.37712547183036804,1,Cleavage,Cleavage,0.8800503,/content/code-base/code-base/EMBRIO GRADE DATASET/Cleavage/Klivaj-Grade II (8).bmp
0.6277474270958383,0.051831149447025056,0.9738056159963986,0.028439891581632654,4.726337251406617,0.0,0.4426538050174713,1,Cleavage,Cleavage,0.91472626,/content/code-base/code-base/EMBRIO GRADE DATASET/Cleavage/Klivaj-Grade II.bmp
0.5516779367997199,0.06811085090720241,0.9593820340636254,0.05689971301020408,10.389919572384544,0.0,0.40676870942115784,1,Cleavage,Cleavage,0.8889152,/content/code-base/code-base/EMBRIO GRADE DATASET/Cleavage/Klivaj-Grade III ve II.bmp
0.6208498243047219,0.06381489652923758,0.9433156074929971,0.10229990433673469,6.904973256357011,0.0,0.6289128661155701,1,3AA,3AA,0.8284541,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3AA (13).bmp
0.6244747117597039,0.06554659135679015,0.9440258916066426,0.11742665816326531,9.867140409839,0.0,0.7532162666320801,1,3AA,3AA,0.52259105,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3AA (17).bmp
0.6158946391056422,0.06000252982784074,0.9480263980592237,0.10052614795918367,8.357974515380286,0.0,0.7283037900924683,0,3AA,3CC,0.40036952,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3AA (2).bmp
0.5470652323429371,0.0848424395505029,0.9315976390556222,0.1526825573979592,19.010468796975907,0.0,0.18210415542125702,0,3AA,3CC,0.6403947,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3AA (22).bmp
0.5492175776560624,0.07890606620019988,0.9382714023109243,0.1288464604591837,12.89022034758441,0.0,0.6416091322898865,1,3AA,3AA,0.63564914,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3AA (26).bmp
0.6242933110744298,0.06807056808930423,0.9505261479591837,0.09937021683673469,10.728299199393074,0.0,0.5605989098548889,1,3AA,3AA,0.7733318,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3AA (4).bmp
0.6250562725090035,0.06553740750624276,0.9470019257703082,0.10518973214285714,7.991846380739796,0.0,0.5612694621086121,1,3AA,3AA,0.5519901,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3AA (8).bmp
0.5753551420568227,0.07510258628242635,0.945500075030012,0.10241948341836735,11.675023915301557,0.0,0.7741600275039673,1,3AA,3AA,0.49166688,/content/code-base/code-base/EMBRIO GRADE DATASET/3AA/3BA (6).bmp
0.594243244172669,0.0682600812585711,0.9431758640956383,0.12974330357142858,8.400652245467128,0.0,0.1270691454410553,1,3CC,3CC,0.4382902,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3BB (4).bmp
0.6263190432422969,0.058519498902806055,0.955000906612645,0.07607222576530612,7.0935783976992175,0.0,0.531151533126831,1,3CC,3CC,0.57087654,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3BC (4).bmp
0.6310295993397359,0.06311895907368087,0.9505639755902361,0.11780532525510204,7.607949360337073,0.0,0.15257443487644196,0,3CC,3AA,0.44736037,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3CA (3).bmp
0.6208198904561825,0.06327983818682921,0.9580053896558623,0.08960459183673469,9.855332300199663,0.0,0.5415095686912537,0,3CC,3AA,0.6113841,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3CA (4).bmp
0.5511361575880352,0.06784452371853632,0.9513253738995598,0.10116390306122448,8.64250266040578,0.0,0.3118433952331543,1,3CC,3CC,0.5676102,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3CC (12).bmp
0.5519442151860744,0.0657521705900099,0.9561058798519407,0.08787069515306123,9.145953028463216,0.0,0.5440464615821838,1,3CC,3CC,0.60256106,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3CC (17).bmp
0.6212397458983593,0.05036869399025622,0.974734268707483,0.04296875,5.472500853740687,0.0,0.9376927614212036,1,3CC,3CC,0.5335651,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3CC (3).bmp
0.5504856630152061,0.07110829358347415,0.9511360794317727,0.10973373724489796,11.072776275717382,0.0,0.8844707608222961,1,3CC,3CC,0.6666637,/content/code-base/code-base/EMBRIO GRADE DATASET/3CC/3CC (6).bmp
0.5524162790116046,0.07012644751522243,0.9452108968587435,0.10038663903061225,8.445665280634042,0.0,0.6459770798683167,0,4AA,3AA,0.53809935,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (18).bmp
0.5498214129401762,0.07349446332022454,0.9371040603741496,0.09723772321428571,8.653900316498172,0.0,0.6342004537582397,1,4AA,4AA,0.78226733,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (30).bmp
0.5502891781712684,0.05860042652507431,0.9709868322328932,0.046556122448979595,6.700385568411436,0.0,0.8632521033287048,1,4AA,4AA,0.5870988,/content/code-base/code-base/EMBRIO GRADE DATASET/4AA/4AA (31).bmp
